real,brigthness0,motion0,sleep0,brigthness1,motion1,sleep1,brigthness2,motion2,sleep2,brigthness3,motion3,sleep3,brigthness4,motion4,sleep4,brigthness5,motion5,sleep5,brigthness6,motion6,sleep6,brigthness7,motion7,sleep7,brigthness8,motion8,sleep8,brigthness9,motion9,sleep9,brigthness10,motion10,sleep10,brigthness11,motion11,sleep11,brigthness12,motion12,sleep12,brigthness13,motion13,sleep13,brigthness14,motion14,sleep14,brigthness15,motion15,sleep15,brigthness16,motion16,sleep16,brigthness17,motion17,sleep17,brigthness18,motion18,sleep18,brigthness19,motion19,sleep19,brigthness20,motion20,sleep20,brigthness21,motion21,sleep21,brigthness22,motion22,sleep22,brigthness23,motion23,sleep23
0,1,3,92,1,3,92,1,3,86,1,1,91,1,1,84,1,2,92,1,1,84,1,4,86,1,4,83,1,4,86,1,4,83,1,1,89,1,1,94,1,1,89,1,1,94,1,1,87,1,1,94,1,1,87,1,1,94,1,2,94,1,2,90,1,2,94,1,2,90,1,1,94
0,1,1,91,1,1,91,1,3,92,1,2,92,1,3,86,1,4,86,1,1,84,1,4,86,1,1,84,1,1,89,1,4,83,1,1,89,1,4,83,1,1,87,1,1,94,1,1,87,1,1,94,1,2,94,1,1,94,1,2,94,1,1,94,1,1,94,1,2,90,1,1,94
0,1,2,92,1,2,92,1,1,91,1,4,86,1,3,92,1,4,86,1,3,86,1,1,89,1,1,84,1,1,89,1,1,84,1,1,87,1,4,83,1,1,87,1,4,83,1,2,94,1,1,94,1,2,94,1,1,94,1,1,94,1,1,94,1,1,94,1,1,94,1,1,94
0,1,4,86,1,4,86,1,2,92,1,1,89,1,2,92,1,1,89,1,1,91,1,1,87,1,3,92,1,1,87,1,3,86,1,2,94,1,1,84,1,2,94,1,1,84,1,1,94,1,4,83,1,1,94,1,4,83,1,1,94,1,1,94,1,3,91,1,1,94,1,3,92
1,1,1,89,1,1,89,1,4,86,1,1,87,1,4,86,1,1,87,1,2,92,1,2,94,1,2,92,1,2,94,1,1,91,1,1,94,1,3,92,1,1,94,1,3,86,1,1,94,1,1,84,1,3,91,1,1,84,1,3,92,1,4,83,1,3,92,1,4,83,1,2,92
0,1,1,87,1,1,87,1,1,89,1,2,94,1,1,89,1,2,94,1,4,86,1,1,94,1,4,86,1,1,94,1,2,92,1,1,94,1,2,92,1,3,91,1,1,91,1,3,92,1,3,92,1,3,92,1,3,86,1,2,92,1,1,84,1,2,92,1,1,84,1,2,94
1,1,2,94,1,2,94,1,1,87,1,1,94,1,1,87,1,1,94,1,1,89,1,1,94,1,1,89,1,3,91,1,4,86,1,3,92,1,4,86,1,3,92,1,2,92,1,2,92,1,2,92,1,2,92,1,1,91,1,2,94,1,3,92,1,2,94,1,3,86,1,2,94
1,1,1,94,1,1,94,1,2,94,1,1,94,1,1,87,1,3,91,1,1,87,1,3,91,1,1,89,1,3,92,1,1,89,1,2,92,1,4,86,1,2,92,1,4,86,1,2,94,1,2,92,1,2,94,1,2,92,1,2,94,1,1,91,1,2,94,1,3,92,1,3,92
1,1,1,94,1,1,94,1,1,94,1,3,91,1,2,94,1,3,92,1,2,94,1,3,92,1,1,87,1,2,92,1,1,87,1,2,92,1,1,89,1,2,94,1,1,89,1,2,94,1,4,86,1,2,94,1,4,86,1,2,94,1,2,92,1,3,92,1,2,92,1,1,92
0,1,3,91,1,3,91,1,1,94,1,3,92,1,1,94,1,2,92,1,1,94,1,2,92,1,2,94,1,2,94,1,1,87,1,2,94,1,1,87,1,2,94,1,1,89,1,2,94,1,1,89,1,3,92,1,4,86,1,1,92,1,4,86,1,1,92,1,2,92,1,4,83
0,1,3,92,1,3,92,1,3,91,1,2,92,1,1,94,1,2,92,1,1,94,1,2,94,1,1,94,1,2,94,1,2,94,1,2,94,1,2,94,1,2,94,1,1,87,1,3,92,1,1,87,1,1,92,1,1,89,1,1,92,1,1,89,1,4,83,1,4,86,1,4,83
0,1,2,92,1,2,92,1,3,92,1,2,94,1,3,92,1,2,94,1,3,91,1,2,94,1,1,94,1,2,94,1,1,94,1,3,92,1,1,94,1,1,92,1,2,94,1,1,92,1,2,94,1,4,83,1,1,87,1,4,83,1,1,87,1,4,83,1,1,89,1,4,83
1,1,2,94,1,2,94,1,2,92,1,3,92,1,2,92,1,1,92,1,2,92,1,1,92,1,2,92,1,4,83,1,3,92,1,4,83,1,3,92,1,4,83,1,3,91,1,4,83,1,1,94,1,4,83,1,1,94,1,4,83,1,1,94,1,4,83,1,2,94,1,4,83
0,1,3,92,1,3,92,1,2,94,1,1,92,1,2,92,1,4,83,1,2,92,1,4,83,1,2,92,1,4,83,1,2,92,1,4,83,1,3,92,1,4,83,1,3,92,1,4,83,1,3,91,1,4,83,1,1,94,1,4,83,1,1,94,1,4,83,1,1,94,1,1,84
0,1,1,92,1,1,92,1,3,92,1,4,83,1,2,94,1,4,83,1,2,94,1,4,83,1,2,92,1,4,83,1,2,92,1,4,83,1,2,92,1,4,83,1,2,92,1,4,83,1,3,92,1,4,83,1,3,92,1,4,83,1,3,91,1,1,84,1,1,94,1,3,86
1,1,4,83,1,4,83,1,1,92,1,4,83,1,1,92,1,4,83,1,1,92,1,4,83,1,1,92,1,4,83,1,3,92,1,4,83,1,2,94,1,1,84,1,2,94,1,3,86,1,2,92,1,3,86,1,2,92,1,2,93,1,2,92,1,2,93,1,2,92,1,2,93
0,1,4,83,1,4,83,1,4,83,1,1,84,1,4,83,1,3,86,1,4,83,1,3,86,1,4,83,1,2,93,1,4,83,1,2,93,1,1,92,1,2,93,1,1,92,1,3,91,1,1,92,1,3,91,1,1,92,1,4,83,1,3,92,1,4,83,1,2,94,1,4,83
0,1,1,84,1,1,84,1,4,83,1,3,86,1,4,83,1,3,86,1,4,83,1,2,93,1,4,83,1,2,93,1,4,83,1,3,91,1,4,83,1,3,91,1,1,92,1,3,91,1,1,92,1,4,83,1,1,92,1,4,83,1,1,92,1,4,83,1,3,92,1,2,89
0,1,3,86,1,3,86,1,1,84,1,2,93,1,1,84,1,2,93,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83,1,3,91,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,1,92,1,2,89,1,1,92,1,1,91,1,1,92,1,1,91
0,1,2,93,1,2,93,1,3,86,1,2,93,1,1,84,1,3,91,1,1,84,1,3,91,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,2,89,1,4,83,1,1,91,1,1,92,1,1,91,1,1,92,1,1,97
0,1,2,93,1,2,93,1,2,93,1,3,91,1,3,86,1,3,91,1,1,84,1,4,83,1,1,84,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,4,83,1,2,89,1,4,83,1,1,91,1,4,83,1,1,91,1,4,83,1,1,97,1,4,83,1,1,97
0,1,3,91,1,3,91,1,2,93,1,4,83,1,2,93,1,4,83,1,2,93,1,4,83,1,3,86,1,2,89,1,3,86,1,1,91,1,1,84,1,1,91,1,1,84,1,1,91,1,4,83,1,1,97,1,4,83,1,1,97,1,4,83,1,4,86,1,4,83,1,4,86
1,1,4,83,1,4,83,1,3,91,1,2,89,1,3,91,1,1,91,1,3,91,1,1,91,1,2,93,1,1,97,1,2,93,1,1,97,1,2,93,1,4,86,1,2,93,1,4,86,1,3,86,1,4,88,1,1,84,1,4,88,1,1,84,1,3,88,1,4,83,1,4,81
1,1,2,89,1,2,89,1,4,83,1,1,91,1,3,91,1,1,91,1,3,91,1,1,97,1,3,91,1,1,97,1,2,93,1,4,86,1,2,93,1,4,86,1,2,93,1,4,88,1,2,93,1,4,88,1,3,86,1,3,88,1,1,84,1,4,81,1,1,84,1,4,81
1,1,1,91,1,1,91,1,2,89,1,1,91,1,4,83,1,1,97,1,3,91,1,1,97,1,3,91,1,4,86,1,3,91,1,4,86,1,3,91,1,4,88,1,2,93,1,4,88,1,2,93,1,3,88,1,2,93,1,4,81,1,3,86,1,4,81,1,3,86,1,5,70
1,1,1,91,1,1,91,1,1,91,1,1,97,1,2,89,1,1,97,1,4,83,1,4,86,1,3,91,1,4,86,1,3,91,1,4,88,1,3,91,1,4,88,1,3,91,1,3,88,1,2,93,1,4,81,1,2,93,1,4,81,1,2,93,1,5,70,1,3,86,1,5,70
1,1,1,97,1,1,97,1,1,91,1,4,86,1,1,91,1,4,86,1,1,91,1,4,88,1,2,89,1,4,88,1,4,83,1,3,88,1,3,91,1,4,81,1,3,91,1,4,81,1,3,91,1,5,70,1,3,91,1,5,70,1,2,93,1,5,70,1,2,93,1,5,70
0,1,4,86,1,4,86,1,1,97,1,4,88,1,1,97,1,4,88,1,1,91,1,3,88,1,1,91,1,4,81,1,1,91,1,4,81,1,2,89,1,5,70,1,4,83,1,5,70,1,3,91,1,5,70,1,3,91,1,5,70,1,3,91,1,4,86,1,3,91,1,4,86
0,1,4,88,1,4,88,1,4,86,1,3,88,1,4,86,1,4,81,1,1,97,1,4,81,1,1,97,1,5,70,1,1,91,1,5,70,1,1,91,1,5,70,1,1,91,1,5,70,1,2,89,1,4,86,1,4,83,1,4,86,1,3,91,1,4,86,1,3,91,1,4,86
0,1,3,88,1,3,88,1,4,88,1,4,81,1,4,86,1,5,70,1,4,86,1,5,70,1,1,97,1,5,70,1,1,97,1,5,70,1,1,91,1,4,86,1,1,91,1,4,86,1,1,91,1,4,86,1,2,89,1,4,86,1,4,83,1,4,86,1,3,91,1,4,86
0,1,4,81,1,4,81,1,3,88,1,5,70,1,4,88,1,5,70,1,4,88,1,5,70,1,4,86,1,5,70,1,4,86,1,4,86,1,1,97,1,4,86,1,1,97,1,4,86,1,1,91,1,4,86,1,1,91,1,4,86,1,1,91,1,4,86,1,2,89,1,4,86
0,1,5,70,1,5,70,1,4,81,1,4,86,1,4,81,1,4,86,1,4,81,1,4,86,1,4,81,1,4,86,1,3,88,1,4,86,1,4,88,1,4,86,1,4,88,1,4,86,1,4,86,1,4,86,1,4,86,2,2,68,1,1,97,2,2,68,1,1,97,2,4,78
0,1,4,86,1,4,86,1,5,70,1,4,86,1,5,70,1,4,86,1,5,70,1,4,86,1,5,70,2,2,68,1,5,70,2,2,68,1,4,81,2,4,78,1,4,81,3,3,66,1,4,81,3,3,66,1,4,81,3,4,62,1,3,88,3,4,62,1,4,88,3,6,13
0,1,4,86,1,4,86,1,4,86,2,2,68,1,4,86,2,4,78,1,4,86,2,4,78,1,5,70,3,3,66,1,5,70,3,4,62,1,5,70,3,4,62,1,5,70,3,6,13,1,5,70,2,6,9,1,4,81,1,6,4,1,4,81,2,6,3,1,4,81,2,6,3
0,2,2,68,2,2,68,1,4,86,2,4,78,1,4,86,3,3,66,1,4,86,3,3,66,1,4,86,3,4,62,1,4,86,3,4,62,1,5,70,3,6,13,1,5,70,2,6,9,1,5,70,1,6,4,1,5,70,2,6,3,1,5,70,2,6,3,1,4,81,2,6,2
0,2,4,78,2,4,78,2,2,68,3,3,66,1,4,86,3,4,62,1,4,86,3,4,62,1,4,86,3,6,13,1,4,86,2,6,9,1,4,86,1,6,4,1,5,70,2,6,3,1,5,70,2,6,3,1,5,70,2,6,2,1,5,70,3,4,44,1,5,70,3,6,11
0,3,3,66,3,3,66,2,4,78,3,4,62,2,2,68,3,4,62,2,2,68,3,6,13,1,4,86,2,6,9,1,4,86,1,6,4,1,4,86,2,6,3,1,4,86,2,6,3,1,4,86,2,6,2,1,5,70,3,4,44,1,5,70,3,6,11,1,5,70,3,2,72
0,3,4,62,3,4,62,3,3,66,3,6,13,3,3,66,2,6,9,2,4,78,1,6,4,2,2,68,2,6,3,2,2,68,2,6,3,1,4,86,2,6,2,1,4,86,3,4,44,1,4,86,3,6,11,1,4,86,3,2,72,1,4,86,3,6,4,1,5,70,3,6,5














































0,2,3,63,2,3,63,2,6,4,2,2,90,2,6,2,2,2,88,2,6,3,2,3,87,2,6,1,2,1,88,2,6,1,2,1,85,2,6,5,2,1,85,6,6,1,2,1,93,4,6,6,2,1,93,4,6,6,2,1,93,4,6,1,2,1,93,1,6,5,2,1,93
1,2,2,90,2,2,90,2,3,63,2,2,88,2,6,4,2,3,87,2,6,2,2,1,88,2,6,3,2,1,85,2,6,3,2,1,93,2,6,1,2,1,93,2,6,5,2,1,93,6,6,1,2,1,93,4,6,6,2,1,93,4,6,6,2,1,93,4,6,1,2,2,91
1,2,2,88,2,2,88,2,2,90,2,3,87,2,3,63,2,1,88,2,6,4,2,1,85,2,6,2,2,1,93,2,6,3,2,1,93,2,6,3,2,1,93,2,6,1,2,1,93,2,6,5,2,1,93,6,6,1,2,1,93,4,6,6,2,2,91,4,6,6,2,1,91
1,2,3,87,2,3,87,2,2,88,2,1,88,2,2,90,2,1,85,2,3,63,2,1,93,2,6,4,2,1,93,2,6,2,2,1,93,2,6,2,2,1,93,2,6,3,2,1,93,2,6,1,2,1,93,2,6,5,2,2,91,6,6,1,2,1,91,6,6,1,2,1,90
1,2,1,88,2,1,88,2,3,87,2,1,85,2,2,88,2,1,93,2,2,90,2,1,93,2,3,63,2,1,93,2,6,4,2,1,93,2,6,4,2,1,93,2,6,2,2,1,93,2,6,3,2,2,91,2,6,1,2,1,91,2,6,5,2,1,90,2,6,5,2,1,93
1,2,1,85,2,1,85,2,1,88,2,1,93,2,3,87,2,1,93,2,2,88,2,1,93,2,2,90,2,1,93,2,3,63,2,1,93,2,3,63,2,1,93,2,6,4,2,2,91,2,6,2,2,1,91,2,6,3,2,1,90,2,6,1,2,1,93,2,6,1,2,1,5
1,2,1,93,2,1,93,2,1,85,2,1,93,2,1,88,2,1,93,2,3,87,2,1,93,2,2,88,2,1,93,2,2,90,2,2,91,2,2,90,2,2,91,2,3,63,2,1,91,2,6,4,2,1,90,2,6,2,2,1,93,2,6,3,2,1,5,2,6,3,2,1,5
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,85,2,1,93,2,1,88,2,1,93,2,3,87,2,2,91,2,2,88,2,1,91,2,2,88,2,1,91,2,2,90,2,1,90,2,3,63,2,1,93,2,6,4,2,1,5,2,6,2,2,1,5,2,6,3,2,1,93
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,85,2,2,91,2,1,88,2,1,91,2,3,87,2,1,90,2,3,87,2,1,90,2,2,88,2,1,93,2,2,90,2,1,5,2,3,63,2,1,5,2,6,4,2,1,93,2,6,2,2,1,93
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,2,91,2,1,93,2,1,91,2,1,85,2,1,90,2,1,88,2,1,93,2,1,88,2,1,93,2,3,87,2,1,5,2,2,88,2,1,5,2,2,90,2,1,93,2,3,63,2,1,93,2,6,4,2,1,93
1,2,1,93,2,1,93,2,1,93,2,2,91,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,93,2,1,85,2,1,5,2,1,85,2,1,5,2,1,88,2,1,5,2,3,87,2,1,93,2,2,88,2,1,93,2,2,90,2,1,93,2,3,63,2,1,93
1,2,2,91,2,2,91,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,1,93,2,1,5,2,1,85,2,1,93,2,1,88,2,1,93,2,3,87,2,1,93,2,2,88,2,1,93,2,2,90,2,1,93
1,2,1,91,2,1,91,2,2,91,2,1,90,2,1,93,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,85,2,1,93,2,1,88,2,1,93,2,3,87,2,1,93,2,2,88,2,1,93
1,2,1,90,2,1,90,2,1,91,2,1,93,2,2,91,2,1,5,2,1,93,2,1,5,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,85,2,1,93,2,1,88,2,1,93,2,3,87,2,3,84
1,2,1,93,2,1,93,2,1,90,2,1,5,2,1,91,2,1,5,2,2,91,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,85,2,3,84,2,1,88,2,3,84
0,2,1,5,2,1,5,2,1,93,2,1,5,2,1,90,2,1,93,2,1,91,2,1,93,2,2,91,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,3,84,2,1,93,2,3,84,2,1,85,2,1,87
0,2,1,5,2,1,5,2,1,5,2,1,93,2,1,93,2,1,93,2,1,90,2,1,93,2,1,91,2,1,93,2,2,91,2,1,93,2,2,91,2,1,93,2,1,93,2,1,93,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,93,2,1,87
1,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,1,93,2,1,93,2,1,93,2,1,90,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,2,91,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,93,2,2,86,2,1,93,2,2,86
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,1,93,2,1,93,2,1,93,2,1,90,2,3,84,2,1,90,2,3,84,2,1,91,2,1,87,2,2,91,2,1,87,2,1,93,2,2,86,2,1,93,2,2,86,2,1,93,2,1,91
0,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,90,2,1,87,2,1,91,2,2,86,2,2,91,2,2,86,2,1,93,2,1,91,2,1,93,2,1,91
0,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,3,84,2,1,5,2,3,84,2,1,5,2,1,87,2,1,5,2,1,87,2,1,93,2,2,86,2,1,90,2,2,86,2,1,91,2,1,91,2,2,91,2,1,90,2,1,93,2,1,90
0,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,5,2,1,87,2,1,5,2,2,86,2,1,5,2,1,91,2,1,93,2,1,91,2,1,90,2,1,90,2,1,91,2,1,90,2,2,91,2,1,93
0,2,1,93,2,1,93,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,93,2,2,86,2,1,93,2,2,86,2,1,93,2,1,91,2,1,5,2,1,91,2,1,5,2,1,90,2,1,93,2,1,90,2,1,90,2,1,93,2,1,91,2,1,93
0,2,3,84,2,3,84,2,1,93,2,1,87,2,1,93,2,2,86,2,1,93,2,2,86,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,2,1,93,2,1,5,2,1,93,2,1,5,2,1,93,2,1,93,2,3,84
0,2,1,87,2,1,87,2,3,84,2,2,86,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,5,2,3,84,2,1,5,2,1,87
0,2,2,86,2,2,86,2,1,87,2,1,91,2,3,84,2,1,90,2,3,84,2,1,90,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,93,2,2,86
0,2,1,91,2,1,91,2,2,86,2,1,90,2,1,87,2,1,93,2,1,87,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,87,2,1,93,2,1,87,2,1,93,2,2,86,2,1,93,2,4,79
0,2,1,90,2,1,90,2,1,91,2,1,93,2,2,86,2,1,93,2,2,86,2,1,93,2,1,87,2,3,84,2,1,87,2,3,84,2,3,84,2,1,87,2,3,84,2,1,87,2,1,93,2,2,86,2,1,93,2,2,86,2,1,93,2,4,79,2,1,93,2,1,85
1,2,1,93,2,1,93,2,1,90,2,1,93,2,1,91,2,3,84,2,1,91,2,3,84,2,2,86,2,1,87,2,2,86,2,1,87,2,1,87,2,2,86,2,1,87,2,2,86,2,3,84,2,4,79,2,3,84,2,4,79,2,1,93,2,1,85,2,1,93,2,1,79
1,2,1,93,2,1,93,2,1,93,2,3,84,2,1,90,2,1,87,2,1,90,2,1,87,2,1,91,2,2,86,2,1,91,2,2,86,2,2,86,2,4,79,2,2,86,2,4,79,2,1,87,2,1,85,2,1,87,2,1,85,2,3,84,2,1,79,2,1,93,2,4,74
0,2,3,84,2,3,84,2,1,93,2,1,87,2,1,93,2,2,86,2,1,93,2,2,86,2,1,90,2,4,79,2,1,90,2,4,79,2,1,91,2,1,85,2,1,91,2,1,85,2,2,86,2,1,79,2,2,86,2,1,79,2,1,87,2,4,74,2,3,84,2,1,80
0,2,1,87,2,1,87,2,3,84,2,2,86,2,1,93,2,4,79,2,1,93,2,4,79,2,1,93,2,1,85,2,1,93,2,1,85,2,1,90,2,1,79,2,1,90,2,1,79,2,1,91,2,4,74,2,1,91,2,4,74,2,2,86,2,1,80,2,1,87,2,1,79
0,2,2,86,2,2,86,2,1,87,2,4,79,2,3,84,2,1,85,2,3,84,2,1,85,2,1,93,2,1,79,2,1,93,2,1,79,2,1,93,2,4,74,2,1,93,2,4,74,2,1,90,2,1,80,2,1,90,2,1,80,2,1,91,2,1,79,2,2,86,2,1,93
0,2,4,79,2,4,79,2,2,86,2,1,85,2,1,87,2,1,79,2,1,87,2,1,79,2,3,84,2,4,74,2,3,84,2,4,74,2,1,93,2,1,80,2,1,93,2,1,80,2,1,93,2,1,79,2,1,93,2,1,79,2,1,90,2,1,93,2,1,91,2,1,93
0,2,1,85,2,1,85,2,4,79,2,1,79,2,2,86,2,4,74,2,2,86,2,4,74,2,1,87,2,1,80,2,1,87,2,1,80,2,3,84,2,1,79,2,3,84,2,1,79,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,90,2,2,91
0,2,1,79,2,1,79,2,1,85,2,4,74,2,4,79,2,1,80,2,4,79,2,1,80,2,2,86,2,1,79,2,2,86,2,1,79,2,1,87,2,1,93,2,1,87,2,1,93,2,3,84,2,1,93,2,3,84,2,1,93,2,1,93,2,2,91,2,1,93,2,1,91
0,2,4,74,2,4,74,2,1,79,2,1,80,2,1,85,2,1,79,2,1,85,2,1,79,2,4,79,2,1,93,2,4,79,2,1,93,2,2,86,2,1,93,2,2,86,2,1,93,2,1,87,2,2,91,2,1,87,2,2,91,2,3,84,2,1,91,2,1,93,2,1,90
0,2,1,80,2,1,80,2,4,74,2,1,79,2,1,79,2,1,93,2,1,79,2,1,93,2,1,85,2,1,93,2,1,85,2,1,93,2,4,79,2,2,91,2,4,79,2,2,91,2,2,86,2,1,91,2,2,86,2,1,91,2,1,87,2,1,90,2,3,84,2,1,93
0,2,1,79,2,1,79,2,1,80,2,1,93,2,4,74,2,1,93,2,4,74,2,1,93,2,1,79,2,2,91,2,1,79,2,2,91,2,1,85,2,1,91,2,1,85,2,1,91,2,4,79,2,1,90,2,4,79,2,1,90,2,2,86,2,1,93,2,1,87,2,1,93
0,2,1,93,2,1,93,2,1,79,2,1,93,2,1,80,2,2,91,2,1,80,2,2,91,2,4,74,2,1,91,2,4,74,2,1,91,2,1,79,2,1,90,2,1,79,2,1,90,2,1,85,2,1,93,2,1,85,2,1,93,2,4,79,2,1,93,2,2,86,2,1,93
0,2,1,93,2,1,93,2,1,93,2,2,91,2,1,79,2,1,91,2,1,79,2,1,91,2,1,80,2,1,90,2,1,80,2,1,90,2,4,74,2,1,93,2,4,74,2,1,93,2,1,79,2,1,93,2,1,79,2,1,93,2,1,85,2,1,93,2,4,79,2,1,93
0,2,2,91,2,2,91,2,1,93,2,1,91,2,1,93,2,1,90,2,1,93,2,1,90,2,1,79,2,1,93,2,1,79,2,1,93,2,1,80,2,1,93,2,1,80,2,1,93,2,4,74,2,1,93,2,4,74,2,1,93,2,1,79,2,1,93,2,1,85,2,1,93
0,2,1,91,2,1,91,2,2,91,2,1,90,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,79,2,1,93,2,1,79,2,1,93,2,1,80,2,1,93,2,1,80,2,1,93,2,4,74,2,1,93,2,1,79,2,1,93
0,2,1,90,2,1,90,2,1,91,2,1,93,2,2,91,2,1,93,2,2,91,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,79,2,1,93,2,1,79,2,1,93,2,1,80,2,1,93,2,4,74,2,4,74
0,2,1,93,2,1,93,2,1,90,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,2,91,2,1,93,2,2,91,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,79,2,4,74,2,1,80,2,2,87
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,2,1,91,2,1,93,2,1,91,2,1,93,2,2,91,2,1,93,2,2,91,2,1,93,2,1,93,2,4,74,2,1,93,2,4,74,2,1,93,2,2,87,2,1,79,2,1,83
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,90,2,1,93,2,1,90,2,1,93,2,1,91,2,4,74,2,1,91,2,4,74,2,2,91,2,2,87,2,2,91,2,2,87,2,1,93,2,1,83,2,1,93,2,2,92
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,4,74,2,1,93,2,4,74,2,1,90,2,2,87,2,1,90,2,2,87,2,1,91,2,1,83,2,1,91,2,1,83,2,2,91,2,2,92,2,1,93,2,4,59
1,2,1,93,2,1,93,2,1,93,2,1,93,2,1,93,2,4,74,2,1,93,2,4,74,2,1,93,2,2,87,2,1,93,2,2,87,2,1,93,2,1,83,2,1,93,2,1,83,2,1,90,2,2,92,2,1,90,2,2,92,2,1,91,2,4,59,2,2,91,5,6,2
0,2,1,93,2,1,93,2,1,93,2,4,74,2,1,93,2,2,87,2,1,93,2,2,87,2,1,93,2,1,83,2,1,93,2,1,83,2,1,93,2,2,92,2,1,93,2,2,92,2,1,93,2,4,59,2,1,93,5,6,2,2,1,90,6,6,10,2,1,91,2,6,15
0,2,4,74,2,4,74,2,1,93,2,2,87,2,1,93,2,1,83,2,1,93,2,1,83,2,1,93,2,2,92,2,1,93,2,2,92,2,1,93,2,4,59,2,1,93,5,6,2,2,1,93,6,6,10,2,1,93,2,6,15,2,1,93,2,6,15,2,1,90,2,6,15
0,2,2,87,2,2,87,2,4,74,2,1,83,2,1,93,2,2,92,2,1,93,2,2,92,2,1,93,2,4,59,2,1,93,5,6,2,2,1,93,5,6,2,2,1,93,6,6,10,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,6,15
0,2,1,83,2,1,83,2,2,87,2,2,92,2,4,74,2,4,59,2,4,74,2,4,59,2,1,93,5,6,2,2,1,93,6,6,10,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,5,15,2,1,93,2,6,15
0,2,2,92,2,2,92,2,1,83,2,4,59,2,2,87,5,6,2,2,2,87,6,6,10,2,4,74,2,6,15,2,4,74,2,6,15,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,5,15,2,1,93,2,6,15,2,1,93,2,6,15,2,1,93,2,6,15

1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,86,1,1,95,1,1,86,1,1,95,1,1,87,1,1,95,2,1,93,1,1,95,2,1,93,1,1,95,2,1,93,1,1,95
