real,brigthness0,motion0,sleep0,brigthness1,motion1,sleep1,brigthness2,motion2,sleep2,brigthness3,motion3,sleep3,brigthness4,motion4,sleep4,brigthness5,motion5,sleep5,brigthness6,motion6,sleep6,brigthness7,motion7,sleep7,brigthness8,motion8,sleep8,brigthness9,motion9,sleep9,brigthness10,motion10,sleep10,brigthness11,motion11,sleep11,brigthness12,motion12,sleep12,brigthness13,motion13,sleep13,brigthness14,motion14,sleep14,brigthness15,motion15,sleep15,brigthness16,motion16,sleep16,brigthness17,motion17,sleep17,brigthness18,motion18,sleep18,brigthness19,motion19,sleep19,brigthness20,motion20,sleep20,brigthness21,motion21,sleep21,brigthness22,motion22,sleep22,brigthness23,motion23,sleep23
0,4,1,31,3,1,54,5,1,53,4,6,8,4,6,8,3,1,23,3,2,17,4,6,8,3,6,0,3,6,0,3,6,2,3,6,10,3,4,15,3,4,15,3,6,6,3,6,3,3,6,3,3,6,5,3,6,4,3,2,72,3,6,11,3,4,44,3,4,44,2,6,2
0,4,6,24,4,1,31,3,1,54,5,1,53,5,1,53,4,6,8,3,1,23,3,2,17,4,6,8,3,6,0,3,6,0,3,6,2,3,6,10,3,6,10,3,4,15,3,6,6,3,6,3,3,6,3,3,6,5,3,6,4,3,2,72,3,6,11,3,6,11,3,4,44
0,4,6,15,4,6,24,4,1,31,3,1,54,5,1,53,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,10,3,6,10,3,4,15,3,4,15,3,6,6,3,6,3,3,6,5,3,6,4,3,6,4,3,2,72,3,6,11
0,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,2,3,6,10,3,4,15,3,4,15,3,6,6,3,6,3,3,6,5,3,6,5,3,6,4,3,2,72
0,5,1,7,5,6,8,4,6,15,4,6,24,4,6,24,4,1,31,3,1,54,5,1,53,5,1,53,4,6,8,3,1,23,3,2,17,4,6,8,3,6,0,3,6,0,3,6,2,3,6,10,3,6,10,3,4,15,3,6,6,3,6,3,3,6,3,3,6,5,3,6,4
0,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,2,3,6,10,3,4,15,3,4,15,3,6,6,3,6,3,3,6,5
0,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,2,3,6,10,3,4,15,3,4,15,3,6,6,3,6,3
0,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,2,3,6,10,3,4,15,3,4,15,3,6,6
0,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,2,3,6,10,3,4,15,3,4,15
0,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,4,1,31,3,1,54,5,1,53,4,6,8,4,6,8,3,1,23,3,2,17,4,6,8,3,6,0,3,6,0,3,6,2,3,6,10,3,4,15
0,4,6,2,4,1,16,5,2,17,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0,3,6,2,3,6,2
0,5,6,1,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8,4,6,15,4,6,15,4,6,24,4,1,31,3,1,54,5,1,53,5,1,53,4,6,8,3,1,23,3,2,17,3,2,17,4,6,8,3,6,0
0,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,4,1,31,3,1,54,5,1,53,4,6,8,4,6,8,3,1,23,3,2,17,4,6,8
0,1,6,4,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8,4,6,15,4,6,24,4,6,24,4,1,31,3,1,54,5,1,53,5,1,53,4,6,8,3,1,23,3,2,17
0,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8,4,6,15,4,6,15,4,6,24,4,1,31,3,1,54,5,1,53,5,1,53,4,6,8,3,1,23
0,6,6,2,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1,4,6,2,4,6,2,4,1,16,5,2,17,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,3,1,54,3,1,54,5,1,53,4,6,8
0,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24,4,1,31,4,1,31,3,1,54,5,1,53
0,6,6,2,5,6,1,6,6,2,6,6,0,1,6,4,1,6,4,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8,4,6,15,4,6,24,4,6,24,4,1,31,3,1,54
0,4,6,2,6,6,2,5,6,1,6,6,2,6,6,0,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8,4,6,15,4,6,15,4,6,24,4,1,31
0,5,5,1,4,6,2,6,6,2,5,6,1,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,6,8,5,6,8,4,6,15,4,6,24
0,6,6,4,5,5,1,4,6,2,6,6,2,5,6,1,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8,4,6,15
0,5,6,1,6,6,4,5,5,1,4,6,2,4,6,2,6,6,2,5,6,1,6,6,2,6,6,0,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7,5,1,7,5,6,8
0,4,5,0,5,6,1,6,6,4,5,5,1,4,6,2,4,6,2,6,6,2,5,6,1,6,6,2,6,6,2,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1,4,6,2,4,6,2,4,1,16,5,2,17,5,2,17,4,1,23,6,4,1,5,4,3,5,1,7
0,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,5,6,1,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1,5,4,3
0,4,6,15,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,6,6,2,5,6,1,6,6,2,6,6,0,1,6,4,1,6,4,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17,4,1,23,6,4,1
0,6,6,3,4,6,15,4,5,1,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,5,6,1,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20,6,1,20,5,6,1,4,6,2,4,6,2,4,1,16,4,1,16,5,2,17
0,6,3,22,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,4,5,0,5,6,1,6,6,4,5,5,1,4,6,2,4,6,2,6,6,2,5,6,1,6,6,2,6,6,2,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1,4,6,2,4,6,2,4,1,16
0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,6,6,2,5,6,1,6,6,2,6,6,0,1,6,4,1,6,4,6,1,20,5,6,1,4,6,2,4,6,2
0,6,6,0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,5,6,1,6,6,4,5,5,1,4,6,2,4,6,2,6,6,2,5,6,1,6,6,2,6,6,0,6,6,0,1,6,4,6,1,20,5,6,1,5,6,1
0,3,6,1,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,4,5,0,5,6,1,6,6,4,5,5,1,5,5,1,4,6,2,6,6,2,5,6,1,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20,6,1,20
0,4,6,0,3,6,1,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,6,6,3,4,6,15,4,5,1,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,5,6,1,5,6,1,6,6,2,6,6,0,1,6,4,6,1,20
0,1,6,2,4,6,0,3,6,1,6,6,0,1,6,3,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,6,6,2,5,6,1,6,6,2,6,6,0,1,6,4
0,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,1,6,3,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2,6,6,2,5,6,1,6,6,2,6,6,0
0,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,5,6,1,6,6,4,5,5,1,4,6,2,4,6,2,6,6,2,5,6,1,6,6,2
0,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,4,5,0,5,6,1,6,6,4,5,5,1,4,6,2,4,6,2,6,6,2,5,6,1
0,6,2,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,4,6,0,3,6,1,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,6,6,3,4,6,15,4,5,1,4,5,1,4,5,0,5,6,1,6,6,4,6,6,4,5,5,1,4,6,2,6,6,2
0,6,1,8,6,2,2,6,6,2,6,6,1,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,5,6,1,6,6,4,5,5,1,4,6,2
0,2,6,7,6,1,8,6,2,2,6,6,2,6,6,1,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,5,6,1,6,6,4,5,5,1
0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,1,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,5,6,1,6,6,4
0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,1,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,6,3,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,5,6,1,5,6,1
0,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0,4,5,0
0,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,3,6,1,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,4,6,15,4,6,15,4,5,1,4,5,0
0,6,6,0,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,2,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,4,6,0,3,6,1,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,6,6,3,4,6,15,4,5,1
0,1,6,0,6,6,0,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,2,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,4,6,0,3,6,1,6,6,0,1,6,3,6,3,22,6,3,22,6,6,3,6,6,3,4,6,15
0,3,6,1,1,6,0,6,6,0,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,2,2,6,6,2,6,6,1,2,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,1,6,3,1,6,3,6,3,22,6,6,3,6,6,3
0,3,2,26,3,6,1,1,6,0,6,6,0,4,6,1,6,6,0,4,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,1,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,6,6,0,6,6,0,1,6,3,6,3,22,6,6,3
0,3,1,39,3,2,26,3,6,1,1,6,0,6,6,0,4,6,1,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,3,6,1,6,6,0,1,6,3,6,3,22
0,3,1,77,3,1,39,3,2,26,3,6,1,1,6,0,1,6,0,6,6,0,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,2,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,4,6,0,3,6,1,6,6,0,1,6,3
0,3,1,73,3,1,77,3,1,39,3,1,39,3,2,26,3,6,1,1,6,0,6,6,0,4,6,1,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0,3,6,1,3,6,1
0,1,1,76,3,1,73,3,1,73,3,1,77,3,1,39,3,1,39,3,2,26,3,6,1,1,6,0,6,6,0,4,6,1,4,6,1,6,6,0,4,6,0,2,6,1,2,6,7,6,1,8,6,2,2,6,6,2,6,6,2,6,6,1,2,6,1,1,6,2,4,6,0


0,2,6,1,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
0,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,1,2,6,1,2,6,1,2,6,1
0,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4,2,6,1,2,6,1,2,6,1,2,6,1
0,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,4,2,6,4,2,6,4,2,6,4,2,6,1,2,6,1,2,6,1,2,6,1
0,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,4,2,6,4,2,6,4,2,6,1,2,6,1,2,6,1,2,6,1
0,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,4,2,6,1,2,6,1,2,6,1,2,6,1
0,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
0,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,94,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,3,92,1,2,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,2,85,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,93,1,2,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,2,94,1,2,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1
1,1,5,69,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,1,6,4,2,6,1,2,6,1,2,6,1,2,6,1
1,1,3,88,1,5,69,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,2,85,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,1,6,11,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,92,1,2,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,1,83,1,6,28,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,92,1,2,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,93,1,2,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,6,18,1,6,18,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,94,1,1,92,1,2,88,1,3,88,1,5,69,1,2,94,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,2,94,1,2,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,61,1,5,61,1,5,61,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,94,1,1,92,1,2,88,1,3,88,1,5,69,1,5,69,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,2,85,1,5,36,1,5,36,1,5,61,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,3,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,2,85,1,2,85,1,5,36,2,6,1,2,6,1,2,6,1,2,6,1
1,1,4,83,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,2,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,92,1,2,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,88,1,1,88,1,2,85,2,6,1,2,6,1,2,6,1,2,6,1
1,1,3,90,1,4,83,1,1,95,1,1,95,1,1,94,1,1,92,1,1,92,1,2,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,93,1,2,92,1,3,92,1,3,92,1,2,94,1,1,94,1,1,94,1,1,88,2,6,1,2,6,1,2,6,1,2,6,1
1,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,94,1,1,94,1,1,92,1,2,88,1,3,88,1,5,69,1,2,94,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,2,94,1,2,94,1,1,94,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,92,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,3,88,1,5,69,1,5,69,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,3,92,1,2,94,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,94,1,1,92,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,3,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,92,1,3,92,1,3,92,1,3,92,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,94,1,1,92,1,2,91,1,3,90,1,4,83,1,4,83,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,2,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,92,1,2,92,1,3,92,2,6,1,2,6,1,2,6,1,2,6,1
1,1,3,91,1,1,95,1,1,94,1,1,92,1,2,91,1,3,90,1,3,90,1,4,83,1,1,95,1,1,95,1,1,94,1,1,92,1,1,92,1,2,88,1,3,88,1,5,69,1,2,94,1,2,93,1,2,93,1,2,92,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,90,1,3,91,1,1,95,1,1,94,1,1,92,1,2,91,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,94,1,1,94,1,1,92,1,2,88,1,3,88,1,5,69,1,2,94,1,2,94,1,2,93,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,91,1,1,90,1,3,91,1,1,95,1,1,94,1,1,92,1,1,92,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,3,88,1,5,69,1,5,69,1,2,94,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,91,1,1,90,1,3,91,1,1,95,1,1,94,1,1,94,1,1,92,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,3,88,1,3,88,1,5,69,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,95,1,1,91,1,1,90,1,3,91,1,1,95,1,1,95,1,1,94,1,1,92,1,2,91,1,3,90,1,4,83,1,4,83,1,1,95,1,1,95,1,1,94,1,1,92,1,2,88,1,2,88,1,3,88,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,95,1,1,95,1,1,91,1,1,90,1,3,91,1,3,91,1,1,95,1,1,94,1,1,92,1,2,91,1,3,90,1,3,90,1,4,83,1,1,95,1,1,95,1,1,94,1,1,92,1,1,92,1,2,88,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,95,1,1,95,1,1,95,1,1,95,1,1,91,1,1,90,1,1,90,1,3,91,1,1,95,1,1,94,1,1,92,1,2,91,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,94,1,1,94,1,1,92,2,6,1,2,6,1,2,6,1,2,6,1
1,1,4,83,1,1,95,1,1,95,1,1,95,1,1,95,1,1,91,1,1,91,1,1,90,1,3,91,1,1,95,1,1,94,1,1,92,1,1,92,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,95,1,1,94,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,84,1,4,83,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,91,1,1,90,1,3,91,1,1,95,1,1,94,1,1,94,1,1,92,1,2,91,1,3,90,1,4,83,1,1,95,1,1,95,1,1,95,2,6,1,2,6,1,2,6,1,2,6,1
1,1,1,87,1,1,84,1,4,83,1,1,95,1,1,95,1,1,95,1,1,95,1,1,95,1,1,91,1,1,90,1,3,91,1,1,95,1,1,95,1,1,94,1,1,92,1,2,91,1,3,90,1,4,83,1,4,83,1,1,95,2,6,1,2,6,1,2,6,1,2,6,1
